accession,Organism Name,GenBank/RefSeq,Submitters,Organization,Submitter Country,Release date,Isolate,Virus Lineage,Length,Nuc Completeness,Proteins/Segments,Segment,Is Vaccine Strain,Geographic Region,Geographic Location,Host,Host Lineage,Lab Host,Tissue/Specimen/Source,Collection Date,Sample Name,Annotated,SRA Accessions,Bioprojects,Biosample,Protein count,Gene count,Mature Peptide Count,definition,strain,isolation_source,create_date,update_date,assembly_name,authors,title,journal,pubmed_id,reference_count,comment
OQ603292.1,,GenBank,,,,2023-06-01,,[],10696,partial,,,False,South America,Colombia: Guaviare,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603291.1,,GenBank,,,,2023-06-01,,[],10568,partial,,,False,South America,Colombia: Caqueta,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603289.1,,GenBank,,,,2023-06-01,,[],10699,partial,,,False,South America,Colombia: Arauca,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603286.1,,GenBank,,,,2023-06-01,,[],10698,partial,,,False,South America,Colombia: Bolivar,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603284.1,,GenBank,,,,2023-06-01,,[],10590,partial,,,False,South America,Colombia: Huila,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603283.1,,GenBank,,,,2023-06-01,,[],10724,partial,,,False,South America,Colombia: Putumayo,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603282.1,,GenBank,,,,2023-06-01,,[],10699,partial,,,False,South America,Colombia: Tolima,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603278.1,,GenBank,,,,2023-06-01,,[],10698,partial,,,False,South America,Colombia: Tolima,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603273.1,,GenBank,,,,2023-06-01,,[],10725,partial,,,False,South America,Colombia: Tolima,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603272.1,,GenBank,,,,2023-06-01,,[],10722,partial,,,False,South America,Colombia: Putumayo,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ603270.1,,GenBank,,,,2023-06-01,,[],10724,partial,,,False,South America,Colombia: Cauca,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ547234.1,,GenBank,,,,2023-03-06,,[],10704,partial,,,False,Asia,India,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ511274.1,,GenBank,,,,2024-01-02,,[],10702,partial,,,False,South America,"Brazil: Acre,Rio Branco",Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ511272.1,,GenBank,,,,2024-01-02,,[],10709,partial,,,False,South America,"Brazil: Acre,Rio Branco",Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
OQ426976.2,,GenBank,,,,2023-02-18,,[],10500,partial,,,False,Asia,Viet Nam: Nha Trang,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
