accession,Organism Name,GenBank/RefSeq,Submitters,Organization,Submitter Country,Release date,Isolate,Virus Lineage,Length,Nuc Completeness,Proteins/Segments,Segment,Is Vaccine Strain,Geographic Region,Geographic Location,Host,Host Lineage,Lab Host,Tissue/Specimen/Source,Collection Date,Sample Name,Annotated,SRA Accessions,Bioprojects,Biosample,Protein count,Gene count,Mature Peptide Count,definition,strain,isolation_source,create_date,update_date,assembly_name,authors,title,journal,pubmed_id,reference_count,comment
PV023453.1,,GenBank,,,,2025-10-20,,[],1650,partial,"Orthonairovirus haemorrhagiae strain CCHFV/XHYYJ_2/2023/China/Xinjiang nucleoprotein (NP) gene, complete cds",,False,Asia,China,Ixodoidea,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PV023450.1,,GenBank,,,,2025-10-20,,[],1643,partial,"Orthonairovirus haemorrhagiae strain CCHFV/XMLLC14/2021/China/Xinjiang nucleoprotein (NP) gene, complete cds",,False,Asia,China,Ixodoidea,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PV023447.1,,GenBank,,,,2025-10-20,,[],1717,partial,"Orthonairovirus haemorrhagiae strain CCHFV/JMNPC1/2021/China/Xinjiang nucleoprotein (NP) gene, complete cds",,False,Asia,China,Ixodoidea,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ523723.1,,GenBank,,,,2024-11-12,,[],1629,partial,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-1/2024 segment S nucleocapsid protein gene, complete cds",S,False,Asia,Pakistan: Sindh,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ523721.1,,GenBank,,,,2024-11-12,,[],1655,partial,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-37/2024 segment S nucleocapsid protein gene, complete cds",S,False,Asia,Pakistan: Punjab,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ523720.1,,GenBank,,,,2024-11-12,,[],1651,partial,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-7/2024 segment S nucleocapsid protein gene, complete cds",S,False,Asia,Pakistan: Punjab,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361725.1,,GenBank,,,,2024-10-02,,[],1662,partial,"Orthonairovirus haemorrhagiae isolate 5542 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: N'Zerekore,Rhipicephalus geigyi,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 6940, 'name': 'Boophilus'}, {'tax_id': 136141, 'name': 'Rhipicephalus geigyi'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361724.1,,GenBank,,,,2024-10-02,,[],1653,partial,"Orthonairovirus haemorrhagiae isolate 5541 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: Gueckedou,Rhipicephalus annulatus,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 6940, 'name': 'Boophilus'}, {'tax_id': 34611, 'name': 'Rhipicephalus annulatus'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361723.1,,GenBank,,,,2024-10-02,,[],1653,partial,"Orthonairovirus haemorrhagiae isolate 5440 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: Kankan,Rhipicephalus sanguineus,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 426455, 'name': 'Rhipicephalus'}, {'tax_id': 578835, 'name': 'Rhipicephalus sanguineus group'}, {'tax_id': 34632, 'name': 'Rhipicephalus sanguineus'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361722.1,,GenBank,,,,2024-10-02,,[],1653,partial,"Orthonairovirus haemorrhagiae isolate 5439 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: Faranah,Rhipicephalus geigyi,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 6940, 'name': 'Boophilus'}, {'tax_id': 136141, 'name': 'Rhipicephalus geigyi'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361721.1,,GenBank,,,,2024-10-02,,[],1653,partial,"Orthonairovirus haemorrhagiae isolate 5438 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: N'Zerekore,Amblyomma variegatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426441, 'name': 'Amblyomminae'}, {'tax_id': 6942, 'name': 'Amblyomma'}, {'tax_id': 34610, 'name': 'Amblyomma variegatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361720.1,,GenBank,,,,2024-10-02,,[],1653,partial,"Orthonairovirus haemorrhagiae isolate 5437 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: Kindia,Amblyomma variegatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426441, 'name': 'Amblyomminae'}, {'tax_id': 6942, 'name': 'Amblyomma'}, {'tax_id': 34610, 'name': 'Amblyomma variegatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ361718.1,,GenBank,,,,2024-10-02,,[],1653,partial,"Orthonairovirus haemorrhagiae isolate 3222 nucleocapsid protein gene, complete cds",S,False,Africa,Guinea: Kindia,Rhipicephalus annulatus,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 6940, 'name': 'Boophilus'}, {'tax_id': 34611, 'name': 'Rhipicephalus annulatus'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ031240.1,,GenBank,,,,2024-07-24,,[],1306,partial,"Orthonairovirus haemorrhagiae nucleoprotein gene, partial cds",S,False,,North Macedonia,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PQ031237.1,,GenBank,,,,2024-07-24,,[],1649,complete,"Orthonairovirus haemorrhagiae isolate Kriva Palanka/North Macedonia-1/2024 segment S, complete sequence",S,False,,North Macedonia,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP963970.1,,GenBank,,,,2024-07-06,,[],1814,partial,"Orthonairovirus haemorrhagiae isolate Kuchica-2713 segment S, complete sequence",S,False,,North Macedonia,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894740.1,,GenBank,,,,2025-01-18,,[],1569,partial,"Orthonairovirus haemorrhagiae strain ARD401180 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Rhipicephalus senegalensis,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 426455, 'name': 'Rhipicephalus'}, {'tax_id': 1104677, 'name': 'Rhipicephalus senegalensis'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894739.1,,GenBank,,,,2025-01-18,,[],1673,partial,"Orthonairovirus haemorrhagiae strain ARD401185 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
